shipment_id,warehouse_id,date,destination_region,delivery_days,sla_days,weight_kg,carrier,status,on_time
SH002535,WH01,2024-04-01,Nordeste,7,7,2.67,Azul Cargo,Entregue,1
SH002536,WH04,2023-11-19,Norte,14,3,9.09,Correios,Entregue,0
SH002537,WH11,2024-04-28,Centro-Oeste,10,5,11.99,Correios,Entregue,0
SH002538,WH07,2024-06-05,Norte,9,3,15.87,Jadlog,Entregue,0
SH002539,WH06,2024-05-11,Norte,8,7,28.47,Azul Cargo,Atrasado,0
SH002540,WH09,2023-01-23,Sudeste,1,3,18.93,Azul Cargo,Entregue,1
SH002541,WH04,2023-01-18,Sul,8,3,4.25,Correios,Entregue,0
SH002542,WH11,2023-05-13,Sul,1,5,22.22,Correios,Entregue,1
SH002543,WH11,2023-08-28,Centro-Oeste,14,5,0.78,Total Express,Entregue,0
SH002544,WH03,2023-12-12,Centro-Oeste,12,5,16.0,Azul Cargo,Entregue,0
SH002545,WH01,2023-07-27,Centro-Oeste,11,10,7.92,Correios,Entregue,0
SH002546,WH12,2023-03-21,Nordeste,5,7,6.95,Jadlog,Entregue,1
SH002547,WH08,2024-05-07,Sul,12,3,14.47,Correios,Em trânsito,0
SH002548,WH01,2023-10-12,Nordeste,12,7,0.75,Azul Cargo,Atrasado,0
SH002549,WH05,2023-03-16,Centro-Oeste,9,5,24.76,Correios,Entregue,0
SH002550,WH02,2024-06-18,Sudeste,4,7,3.6,Correios,Entregue,1
SH002551,WH12,2023-11-05,Centro-Oeste,6,3,20.2,Correios,Entregue,0
SH002552,WH06,2024-05-06,Sudeste,1,7,4.68,Total Express,Entregue,1
SH002553,WH08,2023-03-19,Sul,1,3,15.89,Azul Cargo,Em trânsito,1
SH002554,WH04,2023-03-16,Norte,6,10,30.21,Azul Cargo,Entregue,1
SH002555,WH01,2024-06-08,Norte,7,7,14.1,Total Express,Entregue,1
SH002556,WH12,2024-02-17,Centro-Oeste,7,7,3.21,Azul Cargo,Entregue,1
SH002557,WH07,2023-05-29,Sul,8,5,14.44,Correios,Em trânsito,0
SH002558,WH05,2023-12-20,Sudeste,1,7,14.45,Total Express,Entregue,1
SH002559,WH02,2024-01-27,Norte,14,10,30.99,Correios,Entregue,0
SH002560,WH12,2024-05-15,Norte,4,3,3.55,Total Express,Entregue,0
SH002561,WH06,2023-07-31,Sul,13,7,41.82,Correios,Entregue,0
SH002562,WH06,2023-02-08,Sudeste,2,3,13.87,Azul Cargo,Entregue,1
SH002563,WH05,2023-03-22,Norte,14,3,4.6,Total Express,Entregue,0
SH002564,WH06,2024-02-27,Sul,3,10,8.55,Total Express,Atrasado,1
SH002565,WH09,2023-10-20,Sul,14,7,17.22,Azul Cargo,Entregue,0
SH002566,WH12,2023-07-18,Nordeste,1,3,0.58,Total Express,Entregue,1
SH002567,WH09,2024-03-04,Sul,12,7,4.92,Correios,Entregue,0
SH002568,WH07,2024-01-20,Norte,10,7,26.16,Jadlog,Entregue,0
SH002569,WH03,2023-11-06,Sudeste,12,3,1.36,Jadlog,Em trânsito,0
SH002570,WH12,2024-02-19,Sul,6,7,9.01,Jadlog,Em trânsito,1
SH002571,WH09,2023-04-29,Norte,7,10,10.28,Total Express,Em trânsito,1
SH002572,WH12,2024-02-12,Nordeste,4,10,4.06,Total Express,Atrasado,1
SH002573,WH10,2024-05-29,Sudeste,11,5,6.22,Azul Cargo,Entregue,0
SH002574,WH07,2024-05-24,Centro-Oeste,9,5,28.92,Azul Cargo,Entregue,0
SH002575,WH04,2024-06-29,Centro-Oeste,4,10,0.75,Azul Cargo,Entregue,1
SH002576,WH01,2023-01-10,Sul,11,3,2.11,Jadlog,Entregue,0
SH002577,WH10,2023-11-22,Centro-Oeste,12,5,27.77,Correios,Entregue,0
SH002578,WH12,2023-01-11,Sudeste,10,10,2.37,Jadlog,Em trânsito,1
SH002579,WH06,2024-06-24,Sudeste,13,3,2.3,Correios,Atrasado,0
SH002580,WH12,2023-12-26,Norte,5,5,10.54,Correios,Entregue,1
SH002581,WH12,2023-06-07,Centro-Oeste,1,10,49.9,Azul Cargo,Entregue,1
SH002582,WH06,2023-09-15,Centro-Oeste,5,3,7.11,Jadlog,Entregue,0
SH002583,WH06,2023-05-21,Norte,3,7,8.87,Jadlog,Entregue,1
SH002584,WH11,2023-12-12,Centro-Oeste,3,5,21.01,Jadlog,Entregue,1
SH002585,WH04,2023-08-24,Centro-Oeste,13,7,14.3,Azul Cargo,Entregue,0
SH002586,WH09,2023-06-14,Sudeste,7,3,66.3,Azul Cargo,Entregue,0
SH002587,WH05,2023-05-29,Centro-Oeste,3,5,11.38,Correios,Em trânsito,1
SH002588,WH01,2024-03-28,Centro-Oeste,4,7,6.53,Azul Cargo,Entregue,1
SH002589,WH04,2024-03-21,Centro-Oeste,4,3,4.87,Azul Cargo,Entregue,0
SH002590,WH10,2023-03-12,Nordeste,3,5,52.55,Correios,Atrasado,1
SH002591,WH11,2023-05-03,Centro-Oeste,14,7,19.83,Correios,Entregue,0
SH002592,WH03,2024-06-18,Nordeste,8,7,20.56,Azul Cargo,Entregue,0
SH002593,WH11,2023-12-11,Nordeste,10,3,2.59,Azul Cargo,Entregue,0
SH002594,WH08,2024-06-10,Centro-Oeste,1,3,7.4,Jadlog,Entregue,1
SH002595,WH06,2023-10-28,Norte,11,7,0.28,Correios,Entregue,0
SH002596,WH10,2024-02-01,Centro-Oeste,9,7,9.17,Correios,Entregue,0
SH002597,WH10,2024-03-16,Nordeste,5,7,0.92,Total Express,Atrasado,1
SH002598,WH07,2024-01-03,Centro-Oeste,10,10,2.63,Azul Cargo,Entregue,1
SH002599,WH10,2023-04-12,Norte,4,3,3.98,Jadlog,Em trânsito,0
SH002600,WH02,2024-02-25,Norte,7,10,20.39,Total Express,Atrasado,1
SH002601,WH01,2024-06-12,Sul,8,7,1.3,Azul Cargo,Entregue,0
SH002602,WH02,2024-04-11,Sudeste,11,7,28.56,Azul Cargo,Entregue,0
SH002603,WH06,2023-10-05,Centro-Oeste,8,3,10.02,Jadlog,Entregue,0
SH002604,WH12,2024-01-05,Sul,6,7,1.38,Jadlog,Entregue,1
SH002605,WH05,2024-06-17,Sul,8,3,52.06,Correios,Entregue,0
SH002606,WH08,2024-02-03,Sul,10,10,0.02,Azul Cargo,Entregue,1
SH002607,WH04,2023-04-11,Norte,1,3,2.13,Jadlog,Entregue,1
SH002608,WH03,2023-02-02,Centro-Oeste,11,3,2.44,Jadlog,Em trânsito,0
SH002609,WH04,2023-02-04,Centro-Oeste,4,7,24.32,Azul Cargo,Entregue,1
SH002610,WH09,2023-07-28,Centro-Oeste,12,7,5.13,Azul Cargo,Entregue,0
SH002611,WH12,2024-01-10,Nordeste,8,7,21.61,Azul Cargo,Em trânsito,0
SH002612,WH08,2023-12-25,Sudeste,7,7,0.52,Azul Cargo,Entregue,1
SH002613,WH11,2024-04-20,Nordeste,3,5,38.22,Total Express,Entregue,1
SH002614,WH08,2023-08-03,Norte,3,5,23.07,Total Express,Entregue,1
SH002615,WH11,2023-03-28,Sul,2,5,7.75,Azul Cargo,Entregue,1
SH002616,WH06,2024-06-17,Sul,12,10,1.99,Total Express,Entregue,0
SH002617,WH05,2023-06-30,Nordeste,9,7,3.04,Jadlog,Entregue,0
SH002618,WH11,2023-09-18,Norte,4,5,3.1,Correios,Entregue,1
SH002619,WH08,2024-02-02,Sudeste,3,5,14.56,Correios,Entregue,1
SH002620,WH12,2023-04-02,Sudeste,7,10,5.64,Total Express,Entregue,1
SH002621,WH04,2023-09-21,Sul,9,5,0.04,Correios,Entregue,0
SH002622,WH10,2023-10-18,Sul,3,5,5.82,Total Express,Entregue,1
SH002623,WH06,2023-11-19,Centro-Oeste,4,7,10.18,Jadlog,Atrasado,1
SH002624,WH09,2024-02-04,Nordeste,2,7,0.66,Correios,Entregue,1
SH002625,WH12,2023-11-13,Sul,9,5,9.61,Azul Cargo,Entregue,0
SH002626,WH03,2023-10-20,Norte,2,10,18.0,Azul Cargo,Entregue,1
SH002627,WH09,2023-04-21,Sudeste,8,7,9.97,Azul Cargo,Entregue,0
SH002628,WH11,2024-05-16,Sudeste,7,3,4.83,Correios,Entregue,0
SH002629,WH08,2023-05-20,Norte,14,7,5.38,Azul Cargo,Entregue,0
SH002630,WH03,2023-05-30,Sudeste,7,5,6.75,Total Express,Entregue,0
SH002631,WH07,2023-04-26,Nordeste,8,7,22.57,Jadlog,Entregue,0
SH002632,WH05,2023-05-12,Norte,5,5,0.39,Azul Cargo,Entregue,1
SH002633,WH07,2023-10-05,Centro-Oeste,6,7,5.25,Total Express,Entregue,1
SH002634,WH04,2023-09-07,Sudeste,6,7,38.45,Total Express,Entregue,1
SH002635,WH03,2024-05-22,Nordeste,8,3,21.35,Correios,Entregue,0
SH002636,WH07,2023-04-17,Sul,9,5,1.74,Correios,Entregue,0
SH002637,WH12,2024-04-08,Norte,4,5,5.26,Total Express,Em trânsito,1
SH002638,WH06,2024-05-06,Sul,14,10,0.22,Total Express,Entregue,0
SH002639,WH05,2023-12-21,Centro-Oeste,10,10,15.69,Azul Cargo,Entregue,1
SH002640,WH04,2023-09-04,Sul,6,10,1.31,Correios,Entregue,1
SH002641,WH06,2023-10-28,Sudeste,10,7,5.85,Total Express,Atrasado,0
SH002642,WH01,2023-11-11,Sudeste,12,3,28.0,Total Express,Entregue,0
SH002643,WH12,2023-05-18,Sudeste,11,5,1.76,Correios,Entregue,0
SH002644,WH08,2023-02-04,Sudeste,13,5,4.73,Jadlog,Entregue,0
SH002645,WH06,2024-03-10,Norte,12,7,20.29,Azul Cargo,Atrasado,0
SH002646,WH11,2023-05-19,Nordeste,10,5,12.0,Total Express,Entregue,0
SH002647,WH05,2024-04-14,Sudeste,9,3,17.08,Jadlog,Entregue,0
SH002648,WH08,2024-04-02,Centro-Oeste,14,7,38.32,Correios,Entregue,0
SH002649,WH04,2023-11-30,Centro-Oeste,13,10,29.35,Total Express,Entregue,0
SH002650,WH02,2023-07-09,Sudeste,4,10,4.05,Jadlog,Entregue,1
SH002651,WH05,2023-08-17,Nordeste,8,7,4.26,Azul Cargo,Entregue,0
SH002652,WH07,2024-04-01,Centro-Oeste,10,10,1.08,Correios,Entregue,1
SH002653,WH05,2023-10-12,Norte,5,7,5.65,Jadlog,Entregue,1
SH002654,WH07,2023-01-27,Nordeste,11,5,17.87,Jadlog,Entregue,0
SH002655,WH02,2023-06-21,Nordeste,14,5,3.59,Correios,Entregue,0
SH002656,WH12,2024-04-14,Nordeste,14,10,21.13,Correios,Entregue,0
SH002657,WH01,2023-09-29,Centro-Oeste,6,5,10.22,Jadlog,Entregue,0
SH002658,WH03,2023-09-20,Norte,7,10,5.36,Jadlog,Entregue,1
SH002659,WH01,2023-01-05,Sudeste,13,10,6.5,Total Express,Entregue,0
SH002660,WH03,2023-09-13,Centro-Oeste,14,7,17.69,Correios,Em trânsito,0
SH002661,WH03,2023-09-20,Nordeste,12,3,4.56,Jadlog,Entregue,0
SH002662,WH08,2023-01-18,Nordeste,9,3,15.13,Correios,Entregue,0
SH002663,WH05,2024-02-01,Nordeste,2,3,6.48,Azul Cargo,Entregue,1
SH002664,WH03,2023-11-29,Nordeste,4,7,20.3,Correios,Entregue,1
SH002665,WH05,2023-06-26,Centro-Oeste,9,5,2.85,Jadlog,Em trânsito,0
SH002666,WH08,2023-09-29,Sul,2,10,4.43,Jadlog,Entregue,1
SH002667,WH10,2023-12-05,Sul,7,5,8.26,Jadlog,Entregue,0
SH002668,WH11,2023-10-07,Centro-Oeste,12,10,16.58,Correios,Em trânsito,0
SH002669,WH10,2023-11-05,Sul,11,5,2.06,Total Express,Atrasado,0
SH002670,WH01,2024-04-19,Centro-Oeste,1,3,28.04,Total Express,Atrasado,1
SH002671,WH07,2024-06-03,Centro-Oeste,1,5,0.22,Azul Cargo,Entregue,1
SH002672,WH05,2023-02-03,Centro-Oeste,5,10,0.32,Correios,Entregue,1
SH002673,WH04,2024-05-21,Nordeste,11,7,7.15,Correios,Entregue,0
SH002674,WH03,2024-03-23,Sudeste,7,10,21.17,Jadlog,Entregue,1
SH002675,WH12,2023-06-25,Sul,8,3,1.69,Jadlog,Entregue,0
SH002676,WH07,2023-12-12,Centro-Oeste,2,10,7.97,Total Express,Entregue,1
SH002677,WH12,2024-02-29,Norte,13,10,6.72,Total Express,Atrasado,0
SH002678,WH10,2024-06-13,Nordeste,3,10,16.39,Azul Cargo,Entregue,1
SH002679,WH02,2023-09-01,Norte,6,7,2.89,Azul Cargo,Entregue,1
SH002680,WH08,2023-09-13,Sul,4,7,10.82,Jadlog,Entregue,1
SH002681,WH04,2023-01-29,Sul,14,10,30.25,Jadlog,Entregue,0
SH002682,WH10,2023-10-19,Norte,9,3,0.68,Azul Cargo,Entregue,0
SH002683,WH02,2023-01-27,Centro-Oeste,5,5,25.9,Azul Cargo,Extraviado,1
SH002684,WH02,2023-04-14,Norte,7,3,2.81,Total Express,Entregue,0
SH002685,WH11,2023-09-20,Centro-Oeste,9,3,1.03,Total Express,Entregue,0
SH002686,WH10,2024-05-16,Nordeste,3,3,4.61,Jadlog,Em trânsito,1
SH002687,WH01,2023-06-27,Centro-Oeste,1,3,8.56,Total Express,Entregue,1
SH002688,WH10,2023-06-03,Norte,13,3,5.3,Total Express,Entregue,0
SH002689,WH08,2023-04-21,Sudeste,4,3,1.71,Total Express,Entregue,0
SH002690,WH11,2023-09-21,Nordeste,5,7,7.77,Correios,Entregue,1
SH002691,WH08,2023-09-02,Nordeste,2,5,0.02,Total Express,Entregue,1
SH002692,WH06,2024-02-25,Norte,9,10,0.11,Azul Cargo,Entregue,1
SH002693,WH02,2024-02-17,Sudeste,5,5,21.35,Jadlog,Entregue,1
SH002694,WH03,2023-06-30,Sudeste,5,7,10.08,Total Express,Entregue,1
SH002695,WH09,2023-01-29,Sul,12,3,5.42,Total Express,Entregue,0
SH002696,WH07,2024-01-12,Sudeste,1,5,6.19,Jadlog,Entregue,1
SH002697,WH12,2023-10-20,Sul,1,5,7.31,Jadlog,Entregue,1
SH002698,WH05,2023-01-16,Centro-Oeste,10,10,3.23,Azul Cargo,Em trânsito,1
SH002699,WH05,2024-05-29,Centro-Oeste,11,10,15.57,Correios,Entregue,0
SH002700,WH07,2024-04-29,Centro-Oeste,11,7,4.4,Correios,Entregue,0
SH002701,WH01,2023-10-06,Sul,1,3,10.31,Correios,Em trânsito,1
SH002702,WH01,2023-09-25,Sudeste,13,5,1.73,Total Express,Em trânsito,0
SH002703,WH03,2023-02-02,Norte,7,5,0.34,Azul Cargo,Entregue,0
SH002704,WH09,2024-02-02,Nordeste,11,10,1.94,Azul Cargo,Em trânsito,0
SH002705,WH08,2024-04-16,Sudeste,3,5,5.22,Jadlog,Entregue,1
SH002706,WH12,2023-07-21,Sul,5,5,1.8,Azul Cargo,Atrasado,1
SH002707,WH03,2023-10-27,Norte,2,10,12.92,Azul Cargo,Entregue,1
SH002708,WH12,2023-05-31,Sul,14,10,2.13,Jadlog,Entregue,0
SH002709,WH08,2023-11-24,Sul,2,3,20.12,Azul Cargo,Entregue,1
SH002710,WH04,2023-08-13,Nordeste,14,3,19.07,Total Express,Entregue,0
SH002711,WH07,2023-05-14,Norte,1,5,4.0,Azul Cargo,Entregue,1
SH002712,WH02,2023-06-22,Centro-Oeste,11,7,7.52,Jadlog,Entregue,0
SH002713,WH05,2023-05-21,Sudeste,8,3,13.79,Total Express,Entregue,0
SH002714,WH12,2023-03-31,Centro-Oeste,8,5,6.63,Correios,Entregue,0
SH002715,WH05,2023-04-23,Sul,5,3,0.98,Total Express,Entregue,0
SH002716,WH11,2023-04-09,Nordeste,8,10,3.9,Correios,Em trânsito,1
SH002717,WH05,2023-03-11,Norte,2,10,8.64,Total Express,Entregue,1
SH002718,WH09,2023-12-25,Nordeste,5,5,20.34,Correios,Entregue,1
SH002719,WH09,2023-10-14,Nordeste,9,5,0.86,Total Express,Entregue,0
SH002720,WH02,2024-02-23,Norte,9,3,2.33,Correios,Entregue,0
SH002721,WH10,2023-01-19,Norte,2,7,32.09,Total Express,Em trânsito,1
SH002722,WH12,2024-05-30,Norte,11,5,4.59,Jadlog,Em trânsito,0
SH002723,WH09,2024-06-01,Nordeste,13,5,5.69,Correios,Entregue,0
SH002724,WH01,2024-05-19,Sul,11,3,13.16,Total Express,Extraviado,0
SH002725,WH05,2024-05-23,Nordeste,7,7,5.51,Correios,Entregue,1
SH002726,WH10,2023-12-28,Sul,2,10,3.15,Correios,Entregue,1
SH002727,WH01,2023-03-10,Sudeste,9,3,41.48,Azul Cargo,Entregue,0
SH002728,WH03,2023-07-02,Sul,1,5,8.83,Jadlog,Entregue,1
SH002729,WH10,2023-06-21,Sudeste,14,3,5.56,Azul Cargo,Entregue,0
SH002730,WH12,2023-12-17,Centro-Oeste,10,10,17.2,Jadlog,Entregue,1
SH002731,WH12,2024-05-17,Sudeste,14,10,1.29,Jadlog,Entregue,0
SH002732,WH06,2023-12-17,Nordeste,9,5,27.89,Jadlog,Entregue,0
SH002733,WH10,2023-05-01,Centro-Oeste,4,7,20.04,Correios,Entregue,1
SH002734,WH09,2023-04-16,Nordeste,9,10,5.67,Jadlog,Entregue,1
SH002735,WH04,2024-06-25,Nordeste,12,5,2.47,Jadlog,Extraviado,0
SH002736,WH02,2023-07-03,Sudeste,7,7,23.55,Correios,Entregue,1
SH002737,WH05,2023-09-25,Norte,12,10,37.52,Correios,Entregue,0
SH002738,WH01,2023-10-21,Nordeste,4,5,0.59,Jadlog,Entregue,1
SH002739,WH10,2023-05-28,Centro-Oeste,14,10,52.52,Jadlog,Entregue,0
SH002740,WH07,2023-09-30,Nordeste,7,3,5.86,Jadlog,Entregue,0
SH002741,WH11,2023-08-25,Norte,11,10,19.69,Correios,Entregue,0
SH002742,WH12,2024-05-24,Norte,10,10,7.35,Correios,Entregue,1
SH002743,WH02,2024-01-26,Nordeste,10,10,8.85,Correios,Entregue,1
SH002744,WH08,2024-06-03,Norte,10,10,9.21,Correios,Entregue,1
SH002745,WH09,2024-02-17,Sudeste,6,10,39.68,Jadlog,Entregue,1
SH002746,WH02,2023-02-01,Sul,6,10,11.93,Total Express,Entregue,1
SH002747,WH02,2023-08-20,Norte,7,10,4.21,Jadlog,Atrasado,1
SH002748,WH10,2023-07-24,Nordeste,4,7,11.82,Correios,Entregue,1
SH002749,WH09,2023-08-23,Norte,4,5,1.14,Total Express,Entregue,1
SH002750,WH12,2024-03-15,Nordeste,4,3,4.83,Total Express,Entregue,0
SH002751,WH08,2024-03-20,Centro-Oeste,9,10,2.29,Correios,Extraviado,1
SH002752,WH07,2023-05-20,Nordeste,8,10,11.18,Total Express,Atrasado,1
SH002753,WH01,2024-05-08,Centro-Oeste,7,5,9.11,Correios,Entregue,0
SH002754,WH09,2023-03-14,Sul,14,10,15.48,Total Express,Em trânsito,0
SH002755,WH04,2023-11-19,Sudeste,5,10,4.96,Azul Cargo,Entregue,1
SH002756,WH06,2023-04-30,Sul,5,3,50.74,Azul Cargo,Entregue,0
SH002757,WH02,2023-05-07,Nordeste,9,3,4.63,Total Express,Entregue,0
SH002758,WH05,2023-04-12,Sul,7,10,0.64,Correios,Entregue,1
SH002759,WH11,2023-08-18,Centro-Oeste,13,7,3.78,Total Express,Entregue,0
SH002760,WH01,2024-03-17,Sul,5,3,11.73,Jadlog,Entregue,0
SH002761,WH12,2023-08-04,Sudeste,14,5,17.14,Jadlog,Entregue,0
SH002762,WH05,2023-05-18,Norte,11,10,3.32,Azul Cargo,Entregue,0
SH002763,WH12,2024-04-04,Centro-Oeste,5,7,18.17,Azul Cargo,Entregue,1
SH002764,WH08,2023-12-30,Sul,1,10,4.92,Azul Cargo,Entregue,1
SH002765,WH05,2024-01-05,Sul,8,10,2.15,Total Express,Atrasado,1
SH002766,WH07,2024-01-16,Sul,12,3,1.82,Azul Cargo,Entregue,0
SH002767,WH12,2023-02-20,Centro-Oeste,3,7,20.46,Azul Cargo,Entregue,1
SH002768,WH08,2023-02-05,Sul,13,7,3.24,Azul Cargo,Entregue,0
SH002769,WH01,2024-05-24,Norte,7,5,2.98,Total Express,Entregue,0
SH002770,WH08,2023-07-23,Nordeste,1,5,25.73,Jadlog,Entregue,1
SH002771,WH11,2023-07-27,Sul,10,10,5.44,Azul Cargo,Entregue,1
SH002772,WH11,2023-05-13,Norte,2,5,55.65,Azul Cargo,Entregue,1
SH002773,WH01,2023-07-27,Centro-Oeste,14,3,3.77,Total Express,Em trânsito,0
SH002774,WH08,2023-05-11,Nordeste,6,3,12.96,Jadlog,Entregue,0
SH002775,WH10,2024-02-28,Centro-Oeste,11,5,2.6,Correios,Entregue,0
SH002776,WH02,2024-01-10,Nordeste,6,3,2.57,Correios,Atrasado,0
SH002777,WH04,2023-09-24,Norte,6,5,19.87,Correios,Entregue,0
SH002778,WH01,2023-02-15,Norte,7,3,31.22,Total Express,Entregue,0
SH002779,WH01,2024-05-11,Nordeste,2,7,26.97,Correios,Entregue,1
SH002780,WH04,2023-01-27,Norte,9,7,21.54,Correios,Entregue,0
SH002781,WH12,2023-10-11,Sudeste,14,5,10.5,Total Express,Entregue,0
SH002782,WH11,2023-03-02,Nordeste,2,10,1.44,Total Express,Entregue,1
SH002783,WH04,2024-02-25,Sul,10,10,4.94,Correios,Entregue,1
SH002784,WH04,2023-02-04,Sul,13,10,3.96,Correios,Atrasado,0
SH002785,WH08,2023-10-02,Sul,1,5,3.46,Correios,Em trânsito,1
SH002786,WH04,2023-11-05,Sul,9,5,43.45,Total Express,Entregue,0
SH002787,WH05,2023-07-29,Sul,9,5,1.94,Jadlog,Entregue,0
SH002788,WH11,2024-04-29,Sudeste,7,3,7.6,Total Express,Entregue,0
SH002789,WH12,2023-06-17,Sul,6,3,31.27,Correios,Em trânsito,0
SH002790,WH10,2023-10-25,Norte,14,3,0.75,Total Express,Entregue,0
SH002791,WH11,2024-04-14,Centro-Oeste,12,5,16.43,Azul Cargo,Entregue,0
SH002792,WH02,2023-04-15,Norte,1,3,11.28,Jadlog,Entregue,1
SH002793,WH10,2023-10-18,Norte,13,7,5.36,Total Express,Entregue,0
SH002794,WH11,2023-04-04,Sudeste,10,7,33.4,Correios,Em trânsito,0
SH002795,WH10,2024-03-19,Sudeste,10,5,4.9,Jadlog,Entregue,0
SH002796,WH09,2024-01-09,Norte,10,10,2.51,Jadlog,Entregue,1
SH002797,WH07,2023-06-27,Norte,1,3,15.47,Azul Cargo,Entregue,1
SH002798,WH12,2024-05-02,Sul,1,3,4.85,Correios,Entregue,1
SH002799,WH01,2023-02-24,Centro-Oeste,7,10,4.06,Jadlog,Entregue,1
SH002800,WH04,2023-07-03,Sudeste,7,3,32.12,Correios,Atrasado,0
SH002801,WH07,2023-04-14,Centro-Oeste,11,7,4.41,Correios,Entregue,0
SH002802,WH12,2023-05-30,Centro-Oeste,14,7,10.25,Azul Cargo,Entregue,0
SH002803,WH09,2023-12-09,Sudeste,11,7,12.76,Jadlog,Entregue,0
SH002804,WH04,2023-10-05,Centro-Oeste,3,5,7.97,Total Express,Entregue,1
SH002805,WH07,2023-12-29,Sul,12,3,4.47,Jadlog,Entregue,0
SH002806,WH08,2024-03-24,Sudeste,11,5,9.38,Jadlog,Entregue,0
SH002807,WH08,2024-03-28,Norte,13,5,6.12,Total Express,Entregue,0
SH002808,WH03,2023-07-28,Nordeste,9,10,0.43,Jadlog,Entregue,1
SH002809,WH12,2024-04-26,Sul,8,3,4.43,Total Express,Entregue,0
SH002810,WH05,2024-04-23,Sudeste,6,3,10.59,Azul Cargo,Entregue,0
SH002811,WH07,2024-02-22,Centro-Oeste,12,5,0.15,Correios,Entregue,0
SH002812,WH06,2023-12-01,Norte,5,5,12.6,Azul Cargo,Em trânsito,1
SH002813,WH08,2024-06-05,Nordeste,2,3,0.38,Azul Cargo,Entregue,1
SH002814,WH02,2023-08-25,Sudeste,7,5,9.93,Total Express,Entregue,0
SH002815,WH08,2023-05-14,Sul,11,10,0.76,Jadlog,Entregue,0
SH002816,WH12,2023-11-21,Sul,11,5,22.6,Correios,Atrasado,0
SH002817,WH10,2024-03-05,Norte,8,7,28.95,Total Express,Entregue,0
SH002818,WH09,2023-12-14,Sul,1,5,11.43,Total Express,Entregue,1
SH002819,WH03,2023-03-24,Sudeste,5,7,1.62,Azul Cargo,Entregue,1
SH002820,WH11,2023-06-14,Norte,5,7,28.07,Jadlog,Entregue,1
SH002821,WH05,2023-07-26,Nordeste,6,5,15.63,Correios,Entregue,0
SH002822,WH08,2024-05-06,Sudeste,6,7,25.35,Azul Cargo,Entregue,1
SH002823,WH05,2023-04-26,Sul,8,7,7.48,Total Express,Em trânsito,0
SH002824,WH02,2024-01-01,Nordeste,6,7,6.57,Total Express,Entregue,1
SH002825,WH10,2023-10-12,Nordeste,6,10,10.78,Azul Cargo,Entregue,1
SH002826,WH04,2023-02-24,Norte,11,10,7.3,Correios,Atrasado,0
SH002827,WH10,2024-04-14,Sul,11,7,2.25,Jadlog,Em trânsito,0
SH002828,WH09,2023-11-07,Centro-Oeste,5,5,20.94,Correios,Atrasado,1
SH002829,WH09,2024-02-27,Nordeste,8,5,2.54,Total Express,Entregue,0
SH002830,WH10,2023-01-19,Nordeste,7,7,16.47,Correios,Entregue,1
SH002831,WH08,2024-06-30,Sudeste,8,10,26.58,Correios,Entregue,1
SH002832,WH06,2024-05-26,Norte,13,5,9.04,Correios,Entregue,0
SH002833,WH05,2023-08-29,Centro-Oeste,2,5,3.5,Total Express,Entregue,1
SH002834,WH05,2023-02-25,Sul,11,3,0.26,Azul Cargo,Entregue,0
SH002835,WH01,2023-10-19,Sul,11,3,12.76,Azul Cargo,Entregue,0
SH002836,WH07,2024-06-10,Sudeste,7,7,9.67,Total Express,Entregue,1
SH002837,WH05,2023-07-01,Centro-Oeste,7,10,14.1,Azul Cargo,Entregue,1
SH002838,WH03,2023-01-08,Sul,5,3,36.28,Jadlog,Entregue,0
SH002839,WH05,2024-06-08,Nordeste,6,3,7.21,Correios,Atrasado,0
SH002840,WH01,2023-11-21,Nordeste,14,3,13.4,Correios,Entregue,0
SH002841,WH04,2024-04-18,Sudeste,9,7,1.84,Azul Cargo,Entregue,0
SH002842,WH10,2023-03-08,Sul,13,10,1.8,Total Express,Entregue,0
SH002843,WH02,2024-06-03,Sudeste,3,5,8.16,Azul Cargo,Entregue,1
SH002844,WH04,2023-01-26,Sudeste,10,7,10.6,Jadlog,Entregue,0
SH002845,WH11,2024-05-02,Norte,11,5,50.06,Azul Cargo,Em trânsito,0
SH002846,WH11,2023-12-17,Sul,12,3,10.09,Total Express,Entregue,0
SH002847,WH04,2023-03-24,Sul,7,10,29.91,Jadlog,Entregue,1
SH002848,WH08,2023-06-24,Sudeste,8,7,18.59,Correios,Entregue,0
SH002849,WH07,2023-05-28,Sudeste,14,10,27.54,Jadlog,Entregue,0
SH002850,WH01,2023-02-14,Nordeste,11,7,23.37,Azul Cargo,Entregue,0
SH002851,WH11,2024-02-17,Norte,3,10,9.37,Total Express,Em trânsito,1
SH002852,WH03,2023-01-11,Sudeste,11,10,0.0,Jadlog,Entregue,0
SH002853,WH08,2024-05-27,Sul,5,7,7.29,Azul Cargo,Entregue,1
SH002854,WH12,2023-09-14,Norte,9,5,2.97,Correios,Entregue,0
SH002855,WH12,2024-03-28,Sul,11,3,15.03,Correios,Entregue,0
SH002856,WH03,2023-02-24,Norte,3,5,2.65,Azul Cargo,Entregue,1
SH002857,WH06,2024-05-09,Nordeste,11,10,7.69,Total Express,Entregue,0
SH002858,WH10,2024-06-19,Centro-Oeste,3,10,0.3,Total Express,Entregue,1
SH002859,WH10,2023-08-17,Centro-Oeste,3,5,1.14,Jadlog,Entregue,1
SH002860,WH02,2023-04-30,Sudeste,10,7,5.98,Azul Cargo,Entregue,0
