transaction_id,customer_id,date,amount,category,payment_method,status
T004700,C01874,2024-04-11,7.69,Moda,Débito,Concluído
T004701,C00768,2024-05-22,35.35,Moda,Boleto,Cancelado
T004702,C00971,2023-10-15,173.02,Moda,Boleto,Concluído
T004703,C01677,2024-01-04,64.94,Casa,Boleto,Concluído
T004704,C00998,2023-02-14,400.2,Eletrônicos,Débito,Concluído
T004705,C01417,2022-03-11,668.67,Casa,Débito,Concluído
T004706,C00208,2023-01-22,1.09,Casa,Pix,Cancelado
T004707,C00260,2023-06-08,66.29,Moda,Pix,Concluído
T004708,C00930,2022-10-24,144.76,Eletrônicos,Pix,Cancelado
T004709,C00263,2023-09-09,207.0,Eletrônicos,Pix,Concluído
T004710,C00783,2023-12-20,618.95,Esporte,Débito,Concluído
T004711,C00505,2022-03-06,556.14,Casa,Pix,Concluído
T004712,C01574,2023-07-29,253.46,Eletrônicos,Crédito,Concluído
T004713,C00203,2022-06-27,74.4,Alimentação,Débito,Concluído
T004714,C01760,2022-01-08,382.3,Casa,Débito,Concluído
T004715,C01371,2022-06-08,56.62,Eletrônicos,Crédito,Concluído
T004716,C00052,2022-01-11,839.34,Alimentação,Pix,Concluído
T004717,C01617,2024-02-24,1.46,Alimentação,Crédito,Concluído
T004718,C01380,2023-02-15,210.86,Alimentação,Pix,Concluído
T004719,C01747,2024-06-10,23.14,Moda,Crédito,Concluído
T004720,C01543,2023-08-30,130.89,Esporte,Débito,Concluído
T004721,C00363,2022-06-04,251.92,Esporte,Pix,Concluído
T004722,C00045,2022-07-25,292.47,Eletrônicos,Pix,Concluído
T004723,C00827,2022-04-25,384.94,Eletrônicos,Pix,Concluído
T004724,C01402,2023-01-14,224.94,Esporte,Débito,Concluído
T004725,C00789,2023-08-22,72.36,Alimentação,Pix,Concluído
T004726,C01436,2024-04-03,550.13,Eletrônicos,Crédito,Concluído
T004727,C00771,2023-12-10,416.64,Moda,Pix,Concluído
T004728,C00142,2022-12-16,43.6,Moda,Pix,Concluído
T004729,C01282,2022-04-08,437.91,Esporte,Débito,Concluído
T004730,C00797,2022-01-19,899.71,Eletrônicos,Crédito,Concluído
T004731,C01938,2022-11-09,253.49,Eletrônicos,Crédito,Concluído
T004732,C00037,2023-06-12,82.75,Alimentação,Crédito,Concluído
T004733,C01965,2023-07-11,233.23,Eletrônicos,Pix,Concluído
T004734,C00045,2023-10-29,104.84,Esporte,Boleto,Concluído
T004735,C00920,2023-03-21,281.71,Eletrônicos,Boleto,Concluído
T004736,C01656,2022-08-19,196.75,Eletrônicos,Pix,Concluído
T004737,C01070,2023-10-31,663.0,Moda,Débito,Cancelado
T004738,C01676,2023-09-17,240.52,Esporte,Débito,Concluído
T004739,C00565,2024-06-07,60.19,Casa,Pix,Concluído
T004740,C00301,2022-12-25,322.85,Esporte,Crédito,Concluído
T004741,C00288,2023-01-18,89.48,Esporte,Crédito,Concluído
T004742,C00786,2023-05-27,79.5,Casa,Pix,Concluído
T004743,C00269,2022-02-13,124.3,Casa,Crédito,Concluído
T004744,C01924,2022-12-31,3.02,Moda,Crédito,Concluído
T004745,C00791,2024-05-26,869.58,Alimentação,Boleto,Concluído
T004746,C01086,2023-09-14,190.0,Esporte,Boleto,Concluído
T004747,C01590,2022-04-21,371.25,Esporte,Pix,Concluído
T004748,C01994,2022-08-11,74.55,Esporte,Boleto,Concluído
T004749,C01975,2023-01-21,343.21,Esporte,Boleto,Concluído
T004750,C00581,2024-06-20,209.35,Moda,Débito,Concluído
T004751,C01266,2022-09-22,137.97,Esporte,Pix,Concluído
T004752,C00936,2022-09-28,882.28,Casa,Débito,Concluído
T004753,C01806,2022-07-31,170.23,Casa,Boleto,Concluído
T004754,C01788,2023-05-11,267.84,Eletrônicos,Boleto,Concluído
T004755,C00354,2022-11-10,3.87,Moda,Crédito,Concluído
T004756,C01820,2024-02-09,89.69,Eletrônicos,Débito,Concluído
T004757,C00968,2023-01-22,548.86,Esporte,Débito,Concluído
T004758,C02000,2022-09-04,355.7,Moda,Pix,Cancelado
T004759,C01887,2023-07-21,192.37,Moda,Crédito,Concluído
T004760,C00071,2024-03-31,576.05,Alimentação,Crédito,Concluído
T004761,C00835,2022-12-16,166.49,Alimentação,Crédito,Concluído
T004762,C00413,2022-03-13,208.97,Eletrônicos,Boleto,Concluído
T004763,C00612,2022-10-23,120.38,Eletrônicos,Boleto,Concluído
T004764,C01085,2022-08-01,241.92,Casa,Boleto,Concluído
T004765,C00615,2022-10-22,96.05,Casa,Débito,Concluído
T004766,C01476,2022-06-20,121.73,Casa,Débito,Concluído
T004767,C01417,2022-09-03,847.76,Moda,Pix,Cancelado
T004768,C01655,2022-05-21,29.5,Esporte,Crédito,Concluído
T004769,C00529,2023-09-08,27.8,Eletrônicos,Boleto,Concluído
T004770,C01329,2023-09-09,11.07,Casa,Boleto,Concluído
T004771,C00191,2022-08-28,96.43,Moda,Crédito,Concluído
T004772,C01748,2022-11-07,126.97,Alimentação,Boleto,Concluído
T004773,C00078,2023-02-20,24.82,Esporte,Boleto,Concluído
T004774,C01582,2023-02-02,199.14,Alimentação,Débito,Concluído
T004775,C01629,2024-04-12,218.85,Alimentação,Débito,Concluído
T004776,C00889,2024-03-02,347.6,Esporte,Boleto,Concluído
T004777,C01549,2024-06-01,932.09,Moda,Boleto,Concluído
T004778,C01764,2024-05-30,241.47,Alimentação,Débito,Concluído
T004779,C01325,2022-01-22,29.6,Moda,Crédito,Concluído
T004780,C00949,2022-03-19,23.17,Alimentação,Crédito,Concluído
T004781,C00017,2024-03-23,375.76,Casa,Boleto,Concluído
T004782,C00815,2024-06-22,262.69,Esporte,Pix,Cancelado
T004783,C01598,2023-04-20,44.16,Eletrônicos,Pix,Concluído
T004784,C00434,2023-12-08,73.04,Esporte,Boleto,Concluído
T004785,C01067,2024-04-11,346.81,Alimentação,Crédito,Cancelado
T004786,C01092,2022-12-19,208.77,Alimentação,Pix,Concluído
T004787,C01404,2023-01-06,219.87,Casa,Débito,Concluído
T004788,C00212,2022-01-21,58.93,Casa,Pix,Concluído
T004789,C00203,2023-05-22,247.93,Esporte,Débito,Concluído
T004790,C00726,2022-06-09,368.1,Eletrônicos,Pix,Concluído
T004791,C00109,2024-01-14,541.25,Esporte,Crédito,Concluído
T004792,C00968,2022-12-27,333.63,Eletrônicos,Boleto,Concluído
T004793,C00284,2024-03-23,214.73,Moda,Boleto,Cancelado
T004794,C00941,2023-07-10,279.65,Alimentação,Boleto,Concluído
T004795,C01961,2022-10-24,165.95,Moda,Débito,Cancelado
T004796,C01630,2022-12-18,64.34,Esporte,Boleto,Concluído
T004797,C01249,2022-06-29,534.71,Eletrônicos,Pix,Concluído
T004798,C00737,2023-04-17,190.15,Eletrônicos,Crédito,Reembolsado
T004799,C01775,2023-01-30,225.55,Moda,Boleto,Cancelado
T004800,C01142,2023-09-05,1154.03,Casa,Débito,Concluído
T004801,C00932,2023-09-19,1050.19,Casa,Débito,Concluído
T004802,C00603,2022-08-01,220.66,Moda,Crédito,Concluído
T004803,C01364,2023-06-14,8.64,Casa,Crédito,Concluído
T004804,C01825,2023-01-30,126.11,Eletrônicos,Débito,Concluído
T004805,C01305,2022-01-27,692.32,Esporte,Crédito,Concluído
T004806,C00491,2024-05-19,85.03,Casa,Pix,Concluído
T004807,C00019,2023-03-25,1805.17,Eletrônicos,Pix,Concluído
T004808,C01199,2023-03-14,22.02,Esporte,Boleto,Cancelado
T004809,C01493,2022-10-12,209.9,Eletrônicos,Boleto,Concluído
T004810,C01642,2023-10-23,181.13,Alimentação,Débito,Concluído
T004811,C00801,2024-03-07,73.71,Esporte,Débito,Cancelado
T004812,C00760,2023-10-11,742.06,Alimentação,Pix,Concluído
T004813,C01859,2022-07-08,241.35,Casa,Crédito,Concluído
T004814,C01166,2023-12-03,65.42,Casa,Boleto,Concluído
T004815,C01487,2022-07-18,121.15,Eletrônicos,Crédito,Concluído
T004816,C00929,2022-04-12,319.34,Moda,Boleto,Concluído
T004817,C00298,2023-04-24,88.35,Eletrônicos,Boleto,Cancelado
T004818,C01494,2023-08-26,529.25,Alimentação,Débito,Concluído
T004819,C00705,2022-08-12,45.28,Esporte,Crédito,Concluído
T004820,C01887,2023-06-01,76.8,Moda,Débito,Concluído
T004821,C00815,2024-05-14,39.13,Eletrônicos,Crédito,Concluído
T004822,C00803,2023-06-11,27.5,Alimentação,Crédito,Concluído
T004823,C00373,2023-03-17,89.28,Alimentação,Boleto,Concluído
T004824,C01492,2023-06-01,1776.17,Casa,Crédito,Concluído
T004825,C00928,2022-08-18,24.77,Eletrônicos,Boleto,Concluído
T004826,C00951,2024-05-18,59.88,Eletrônicos,Boleto,Concluído
T004827,C01462,2024-04-28,79.23,Alimentação,Boleto,Cancelado
T004828,C00844,2022-04-24,241.32,Eletrônicos,Pix,Concluído
T004829,C00947,2023-05-31,341.96,Casa,Boleto,Concluído
T004830,C01744,2022-07-03,348.51,Moda,Débito,Concluído
T004831,C00443,2023-12-26,2.17,Alimentação,Crédito,Cancelado
T004832,C01480,2024-01-29,263.78,Casa,Crédito,Concluído
T004833,C01272,2022-02-03,249.06,Casa,Pix,Concluído
T004834,C00142,2022-10-23,182.27,Esporte,Pix,Cancelado
T004835,C00402,2023-03-29,119.19,Moda,Pix,Concluído
T004836,C01920,2023-12-09,399.18,Casa,Débito,Concluído
T004837,C00823,2023-05-20,105.35,Esporte,Boleto,Cancelado
T004838,C00222,2023-02-10,65.35,Esporte,Pix,Concluído
T004839,C00737,2022-05-07,92.8,Eletrônicos,Pix,Concluído
T004840,C01890,2022-05-22,144.8,Casa,Crédito,Concluído
T004841,C01208,2023-10-10,60.22,Alimentação,Crédito,Reembolsado
T004842,C01388,2022-05-08,233.85,Eletrônicos,Pix,Reembolsado
T004843,C01841,2024-04-14,538.99,Moda,Crédito,Concluído
T004844,C00994,2023-11-17,226.25,Alimentação,Crédito,Concluído
T004845,C01212,2023-12-31,147.95,Alimentação,Boleto,Cancelado
T004846,C00113,2023-09-18,398.48,Esporte,Pix,Concluído
T004847,C01205,2024-06-05,344.62,Casa,Pix,Concluído
T004848,C01223,2022-12-16,114.34,Esporte,Boleto,Concluído
T004849,C01926,2023-06-08,231.68,Esporte,Pix,Concluído
T004850,C01094,2023-04-08,327.19,Casa,Pix,Concluído
T004851,C00598,2022-09-01,70.41,Casa,Boleto,Concluído
T004852,C00904,2023-07-18,114.03,Casa,Boleto,Concluído
T004853,C00485,2022-07-05,27.95,Esporte,Pix,Concluído
T004854,C01423,2022-08-21,1099.14,Casa,Crédito,Concluído
T004855,C01946,2023-05-29,22.45,Casa,Boleto,Concluído
T004856,C00551,2022-01-01,46.16,Alimentação,Boleto,Concluído
T004857,C01667,2022-08-27,163.4,Esporte,Débito,Cancelado
T004858,C01977,2022-02-24,501.12,Casa,Crédito,Concluído
T004859,C01034,2023-05-10,109.97,Esporte,Pix,Concluído
T004860,C00003,2024-01-02,365.9,Moda,Débito,Cancelado
T004861,C01502,2023-09-08,281.78,Eletrônicos,Débito,Concluído
T004862,C01838,2024-05-16,254.49,Alimentação,Débito,Reembolsado
T004863,C00662,2023-02-22,466.11,Alimentação,Crédito,Cancelado
T004864,C00067,2023-03-24,3.57,Esporte,Boleto,Concluído
T004865,C00705,2024-04-15,661.81,Casa,Pix,Concluído
T004866,C01121,2022-12-04,441.85,Esporte,Crédito,Concluído
T004867,C01555,2024-06-26,694.62,Eletrônicos,Débito,Concluído
T004868,C01342,2024-03-28,394.47,Alimentação,Crédito,Concluído
T004869,C00098,2022-10-04,527.15,Alimentação,Pix,Cancelado
T004870,C01081,2022-01-10,56.75,Eletrônicos,Crédito,Concluído
T004871,C01887,2022-12-07,96.13,Esporte,Débito,Concluído
T004872,C01131,2022-04-14,94.66,Alimentação,Débito,Concluído
T004873,C00088,2022-12-11,28.9,Casa,Boleto,Concluído
T004874,C00972,2023-01-05,326.94,Esporte,Crédito,Concluído
T004875,C00653,2024-06-01,36.6,Casa,Pix,Concluído
T004876,C00656,2022-07-17,13.48,Moda,Boleto,Concluído
T004877,C00912,2022-01-14,373.41,Eletrônicos,Boleto,Concluído
T004878,C00371,2023-11-11,587.58,Alimentação,Pix,Concluído
T004879,C00375,2024-05-21,361.11,Eletrônicos,Pix,Concluído
T004880,C00052,2022-12-04,436.25,Eletrônicos,Crédito,Concluído
T004881,C01748,2023-06-26,226.35,Casa,Débito,Concluído
T004882,C00041,2023-04-02,546.75,Alimentação,Boleto,Concluído
T004883,C00816,2023-06-10,171.64,Moda,Boleto,Concluído
T004884,C00091,2024-01-20,1112.53,Eletrônicos,Crédito,Concluído
T004885,C00039,2023-03-12,27.29,Casa,Débito,Concluído
T004886,C01037,2023-01-01,414.11,Casa,Crédito,Concluído
T004887,C00900,2023-02-05,256.38,Alimentação,Débito,Concluído
T004888,C01632,2023-07-28,217.26,Esporte,Pix,Cancelado
T004889,C00621,2023-04-27,323.48,Esporte,Crédito,Concluído
T004890,C00104,2022-04-20,458.6,Moda,Pix,Concluído
T004891,C01890,2023-02-10,496.73,Casa,Crédito,Concluído
T004892,C00743,2022-11-05,48.21,Esporte,Pix,Concluído
T004893,C00043,2022-06-09,54.86,Eletrônicos,Débito,Concluído
T004894,C00209,2024-04-23,4.07,Moda,Débito,Concluído
T004895,C00600,2022-02-24,35.35,Eletrônicos,Débito,Concluído
T004896,C00605,2024-01-31,76.59,Esporte,Boleto,Concluído
T004897,C01710,2022-09-13,319.17,Casa,Débito,Concluído
T004898,C00476,2023-06-18,161.46,Esporte,Crédito,Concluído
T004899,C01662,2023-02-26,354.6,Moda,Débito,Concluído
T004900,C00109,2023-09-07,166.64,Moda,Boleto,Reembolsado
T004901,C01583,2024-03-23,202.76,Eletrônicos,Pix,Concluído
T004902,C00214,2024-06-05,29.43,Eletrônicos,Boleto,Concluído
T004903,C01628,2022-09-21,374.65,Moda,Boleto,Concluído
T004904,C01717,2024-01-18,354.84,Eletrônicos,Pix,Concluído
T004905,C00409,2024-04-12,91.88,Alimentação,Crédito,Concluído
T004906,C01577,2022-08-21,99.59,Moda,Crédito,Concluído
T004907,C00771,2023-11-11,62.01,Eletrônicos,Débito,Concluído
T004908,C00633,2022-08-21,420.29,Esporte,Boleto,Cancelado
T004909,C00077,2023-06-01,343.6,Casa,Crédito,Concluído
T004910,C00095,2022-02-14,234.86,Alimentação,Débito,Concluído
T004911,C00269,2023-07-12,68.22,Alimentação,Boleto,Cancelado
T004912,C00361,2023-11-07,47.14,Casa,Boleto,Concluído
T004913,C00530,2023-11-12,12.89,Casa,Crédito,Concluído
T004914,C01829,2023-03-12,11.67,Esporte,Débito,Concluído
T004915,C00683,2022-12-01,51.8,Casa,Pix,Cancelado
T004916,C00162,2023-02-08,26.49,Alimentação,Boleto,Concluído
T004917,C00465,2022-06-13,203.04,Esporte,Débito,Concluído
T004918,C00823,2022-09-13,110.83,Casa,Pix,Concluído
T004919,C01588,2022-03-07,147.17,Esporte,Pix,Concluído
T004920,C00548,2024-02-11,225.39,Esporte,Crédito,Concluído
T004921,C01974,2022-03-29,269.04,Eletrônicos,Pix,Concluído
T004922,C01211,2022-08-28,261.17,Casa,Boleto,Concluído
T004923,C01906,2022-11-07,75.57,Eletrônicos,Boleto,Concluído
T004924,C01784,2023-07-25,414.69,Alimentação,Débito,Reembolsado
T004925,C00052,2023-11-13,624.38,Esporte,Boleto,Concluído
T004926,C00488,2022-09-15,94.93,Alimentação,Crédito,Concluído
T004927,C01555,2023-07-12,4.3,Esporte,Crédito,Concluído
T004928,C01420,2023-05-29,573.54,Casa,Boleto,Concluído
T004929,C00092,2023-03-10,642.78,Moda,Débito,Concluído
T004930,C00651,2022-05-09,13.07,Casa,Crédito,Concluído
T004931,C01840,2024-02-20,1.24,Esporte,Débito,Concluído
T004932,C00357,2022-11-22,423.76,Moda,Boleto,Concluído
T004933,C01756,2024-02-29,89.69,Moda,Pix,Concluído
T004934,C01635,2022-01-17,615.05,Casa,Crédito,Cancelado
T004935,C01772,2023-11-30,61.07,Alimentação,Pix,Concluído
T004936,C00719,2022-12-08,493.6,Casa,Crédito,Concluído
T004937,C01168,2024-04-17,17.78,Esporte,Boleto,Concluído
T004938,C00199,2023-09-20,75.49,Alimentação,Débito,Concluído
T004939,C00815,2024-02-10,904.18,Esporte,Débito,Concluído
T004940,C01347,2024-05-27,65.73,Alimentação,Débito,Concluído
T004941,C01823,2022-09-06,35.68,Eletrônicos,Boleto,Concluído
T004942,C01356,2023-12-11,486.32,Alimentação,Débito,Concluído
T004943,C01288,2024-04-28,31.33,Eletrônicos,Crédito,Concluído
T004944,C00217,2024-01-09,25.63,Esporte,Pix,Concluído
T004945,C01725,2022-06-26,97.68,Casa,Boleto,Concluído
T004946,C00556,2024-01-25,252.19,Esporte,Pix,Concluído
T004947,C01458,2022-12-23,310.11,Casa,Crédito,Cancelado
T004948,C00803,2023-05-10,532.66,Eletrônicos,Crédito,Reembolsado
T004949,C01484,2022-02-04,194.63,Casa,Pix,Concluído
T004950,C00701,2023-02-11,124.98,Esporte,Pix,Reembolsado
T004951,C00503,2023-10-09,111.12,Esporte,Crédito,Concluído
T004952,C00469,2024-03-28,469.17,Esporte,Crédito,Concluído
T004953,C01975,2022-01-10,321.67,Alimentação,Crédito,Concluído
T004954,C01730,2023-11-26,589.6,Esporte,Crédito,Cancelado
T004955,C01806,2023-12-15,831.31,Alimentação,Crédito,Concluído
T004956,C00366,2023-06-15,89.19,Moda,Pix,Concluído
T004957,C01796,2023-06-19,188.58,Eletrônicos,Pix,Concluído
T004958,C01937,2022-04-05,249.8,Moda,Boleto,Concluído
T004959,C01263,2023-07-30,44.74,Moda,Débito,Concluído
T004960,C00624,2023-03-26,13.71,Alimentação,Débito,Concluído
T004961,C01605,2022-08-08,505.79,Alimentação,Pix,Concluído
T004962,C00920,2022-04-06,191.71,Eletrônicos,Pix,Reembolsado
T004963,C00561,2024-05-14,211.44,Eletrônicos,Débito,Concluído
T004964,C00823,2024-02-16,202.37,Eletrônicos,Débito,Concluído
T004965,C00967,2023-01-16,351.58,Esporte,Débito,Cancelado
T004966,C00663,2023-10-31,39.31,Esporte,Boleto,Concluído
T004967,C00751,2022-07-26,238.01,Eletrônicos,Crédito,Concluído
T004968,C01873,2024-02-25,158.47,Alimentação,Débito,Concluído
T004969,C01420,2024-04-29,568.16,Moda,Crédito,Concluído
T004970,C01419,2022-09-03,183.29,Eletrônicos,Boleto,Concluído
T004971,C01651,2023-12-12,715.89,Eletrônicos,Crédito,Concluído
T004972,C01099,2024-03-07,108.95,Moda,Débito,Concluído
T004973,C01122,2023-05-25,852.02,Casa,Pix,Concluído
T004974,C00383,2024-06-02,520.18,Eletrônicos,Boleto,Concluído
T004975,C01647,2022-03-24,219.43,Eletrônicos,Débito,Concluído
T004976,C01893,2022-11-13,109.13,Esporte,Débito,Concluído
T004977,C01394,2023-10-07,117.87,Moda,Débito,Concluído
T004978,C01309,2022-04-15,370.43,Eletrônicos,Débito,Cancelado
T004979,C01280,2023-01-05,217.25,Eletrônicos,Boleto,Concluído
T004980,C01854,2024-01-19,128.37,Casa,Débito,Concluído
T004981,C00309,2023-08-04,252.69,Moda,Crédito,Concluído
T004982,C01653,2023-11-27,330.35,Eletrônicos,Débito,Concluído
T004983,C00176,2023-09-22,5.79,Casa,Boleto,Concluído
T004984,C00228,2022-06-29,23.54,Eletrônicos,Pix,Concluído
T004985,C00347,2024-02-22,24.81,Alimentação,Pix,Cancelado
T004986,C01642,2023-08-25,65.97,Casa,Crédito,Concluído
T004987,C01366,2023-08-23,139.21,Alimentação,Crédito,Concluído
T004988,C01920,2022-03-24,406.96,Eletrônicos,Débito,Concluído
T004989,C01986,2023-06-16,108.12,Casa,Débito,Concluído
T004990,C01263,2023-09-11,4.41,Moda,Crédito,Concluído
T004991,C01636,2024-04-20,165.1,Esporte,Pix,Concluído
T004992,C01021,2023-05-16,1423.11,Eletrônicos,Boleto,Cancelado
T004993,C01712,2022-12-14,107.32,Casa,Débito,Concluído
T004994,C00350,2022-09-29,812.69,Alimentação,Boleto,Concluído
T004995,C01979,2022-11-27,26.71,Casa,Pix,Concluído
T004996,C00455,2023-09-02,47.52,Moda,Crédito,Concluído
T004997,C00441,2024-01-14,321.95,Casa,Pix,Concluído
T004998,C00761,2024-06-05,173.89,Alimentação,Boleto,Reembolsado
T004999,C01612,2023-07-23,362.17,Eletrônicos,Pix,Concluído
T005000,C00515,2023-10-23,497.96,Alimentação,Pix,Concluído
T005001,C01105,2023-01-24,72.28,Alimentação,Débito,Concluído
T005002,C01385,2024-01-17,287.08,Alimentação,Crédito,Concluído
T005003,C00288,2022-05-17,233.87,Esporte,Boleto,Concluído
T005004,C00008,2024-02-18,494.28,Eletrônicos,Boleto,Concluído
T005005,C00087,2024-01-11,140.58,Esporte,Débito,Concluído
T005006,C00998,2022-12-27,13.32,Casa,Pix,Concluído
T005007,C00286,2024-04-12,213.44,Eletrônicos,Boleto,Concluído
T005008,C01423,2022-10-09,797.8,Eletrônicos,Débito,Concluído
T005009,C00074,2022-07-21,3.68,Casa,Boleto,Cancelado
T005010,C01463,2024-01-14,68.69,Casa,Débito,Concluído
T005011,C01147,2023-06-15,94.97,Alimentação,Débito,Concluído
T005012,C01401,2022-01-16,362.94,Eletrônicos,Crédito,Concluído
T005013,C00806,2023-07-22,97.62,Moda,Crédito,Concluído
T005014,C01167,2024-05-18,68.31,Alimentação,Pix,Concluído
T005015,C00158,2022-04-24,261.43,Eletrônicos,Débito,Concluído
T005016,C00430,2022-03-09,11.88,Casa,Boleto,Concluído
T005017,C01472,2023-08-13,46.76,Casa,Pix,Concluído
T005018,C01434,2022-01-30,131.07,Moda,Débito,Cancelado
T005019,C01395,2023-06-03,109.86,Eletrônicos,Pix,Concluído
T005020,C01133,2024-06-26,106.61,Esporte,Boleto,Concluído
T005021,C00846,2023-10-26,28.73,Alimentação,Boleto,Concluído
T005022,C01731,2024-05-24,111.9,Eletrônicos,Crédito,Cancelado
T005023,C00036,2022-01-22,399.86,Esporte,Pix,Concluído
T005024,C01114,2023-03-07,133.54,Casa,Crédito,Concluído
T005025,C01021,2022-01-30,220.58,Casa,Débito,Concluído
T005026,C00974,2023-11-10,44.66,Esporte,Débito,Concluído
T005027,C01439,2023-10-22,18.07,Esporte,Boleto,Concluído
T005028,C01998,2023-02-14,529.97,Moda,Débito,Concluído
T005029,C01018,2022-02-18,100.63,Eletrônicos,Pix,Concluído
T005030,C01320,2022-11-21,107.83,Casa,Boleto,Concluído
T005031,C01866,2023-05-03,525.29,Alimentação,Boleto,Concluído
T005032,C00713,2022-10-25,307.55,Casa,Pix,Concluído
T005033,C01070,2024-02-13,352.92,Eletrônicos,Pix,Concluído
T005034,C00488,2022-06-30,286.43,Esporte,Crédito,Concluído
T005035,C00619,2024-03-12,27.95,Moda,Débito,Reembolsado
T005036,C00170,2022-05-02,792.5,Casa,Boleto,Reembolsado
T005037,C00146,2022-05-04,599.6,Moda,Débito,Cancelado
T005038,C00868,2023-03-29,67.37,Esporte,Crédito,Concluído
T005039,C00420,2022-09-23,407.4,Eletrônicos,Crédito,Concluído
T005040,C01996,2022-01-28,131.65,Casa,Boleto,Concluído
T005041,C01714,2022-09-16,287.82,Eletrônicos,Débito,Concluído
T005042,C00573,2022-03-18,45.26,Alimentação,Débito,Concluído
T005043,C01960,2023-03-08,193.35,Eletrônicos,Boleto,Reembolsado
T005044,C01027,2024-05-28,33.85,Esporte,Boleto,Concluído
T005045,C01618,2023-12-07,192.06,Esporte,Crédito,Concluído
T005046,C01287,2024-06-12,69.79,Alimentação,Boleto,Concluído
